GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q8NF37	LPCAT1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-1482533		9606	Reactome		C
UniProtKB	Q8NF37	LPCAT1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TFD2|ensembl:ENSMUSP00000022099	9606	Ensembl		C
UniProtKB	Q8NF37	LPCAT1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NF37	LPCAT1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8NF37	LPCAT1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3TFD2	9606	UniProt		C
UniProtKB	Q8NF68	FLJ00305	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NF68	FLJ00305	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NFQ8	TOR1AIP2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:24275647		9606	UniProt		C
UniProtKB	Q8NFQ8	TOR1AIP2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NFQ8	TOR1AIP2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYU6|ensembl:ENSMUSP00000107387	9606	Ensembl		C
UniProtKB	Q8NFQ8	TOR1AIP2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NFQ8	TOR1AIP2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8NFR3	SPTSSB	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NFR3	SPTSSB	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-428127		9606	Reactome		C
UniProtKB	Q8NFR3	SPTSSB	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NFW1	COL22A1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-8944246		9606	Reactome		C
UniProtKB	Q8NFW1	COL22A1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-8944227		9606	Reactome		C
UniProtKB	Q8NFW1	COL22A1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-2089971		9606	Reactome		C
UniProtKB	Q8NFW1	COL22A1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-2022073		9606	Reactome		C
UniProtKB	Q8NG11	TSPAN14	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-9010113		9606	Reactome		C
UniProtKB	Q8NG11	TSPAN14	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-9010074		9606	Reactome		C
UniProtKB	Q8NG23	Q8NG23	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NHG7	SVIP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NHG7	SVIP	located_in	GO:0030868	smooth endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0250	9606	UniProt		C
UniProtKB	Q8NHG7	SVIP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:17872946		9606	UniProt		C
UniProtKB	Q8NHH9	ATL2	located_in	GO:0098826	endoplasmic reticulum tubular network membrane	ECO:0000314	IDA	PMID:27619977		9606	UniProt		C
UniProtKB	Q8NHH9	ATL2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:18270207		9606	UniProt		C
UniProtKB	Q8NHH9	ATL2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NHH9	ATL2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NHH9	ATL2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8NHP6	MOSPD2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NHP6	MOSPD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8NHP6	MOSPD2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:29858488		9606	UniProt		C
UniProtKB	Q8NHV1	GIMAP7	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NHV1	GIMAP7	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694527		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694522		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694431		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694417		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-204008		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-203973		9606	Reactome		C
UniProtKB	Q8NI22	MCFD2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TAE7	KCNG3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:12060745		9606	UniProt		C
UniProtKB	Q8TAL6	FIBIN	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TAL6	FIBIN	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQS3|ensembl:ENSMUSP00000097221	9606	Ensembl		C
UniProtKB	Q8TAL6	FIBIN	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TAT6	NPLOC4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	PMID:11574150	UniProtKB:P33755	9606	HGNC-UCL		C
UniProtKB	Q8TAT6	NPLOC4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TAT6	NPLOC4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TAV3	CYP2W1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000314	IDA	PMID:20805301		9606	UniProt		C
UniProtKB	Q8TAV3	CYP2W1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TAV3	CYP2W1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-211968		9606	Reactome		C
UniProtKB	Q8TAV3	CYP2W1	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0096	9606	UniProt		C
UniProtKB	Q8TB40	ABHD4	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694583		9606	Reactome		C
UniProtKB	Q8TB92	HMGCLL1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:22847177		9606	UniProt		C
UniProtKB	Q8TB92	HMGCLL1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TB92	HMGCLL1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694527		9606	Reactome		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694522		9606	Reactome		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694442		9606	Reactome		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5694417		9606	Reactome		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-204008		9606	Reactome		C
UniProtKB	Q8TBE1	CNIH3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-203973		9606	Reactome		C
UniProtKB	Q8TBF2	PRXL2B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DB60|ensembl:ENSMUSP00000030935	9606	Ensembl		C
UniProtKB	Q8TBF2	PRXL2B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	PMID:18006499	UniProtKB:Q9DB60	9606	CAFA	part_of(CL:0000100),part_of(UBERON:0002260)|part_of(CL:0000125),part_of(UBERON:0002240)|part_of(UBERON:0002256)	C
UniProtKB	Q8TBF5	PIGX	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013233	9606	InterPro		C
UniProtKB	Q8TBF5	PIGX	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TBF5	PIGX	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-162830		9606	Reactome		C
UniProtKB	Q8TBF5	PIGX	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TBM8	DNAJB14	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:27916661		9606	UniProt		C
UniProtKB	Q8TBM8	DNAJB14	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TBM8	DNAJB14	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TBX8	PIP4K2C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TBX8	PIP4K2C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:12807874		9606	UniProt		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-975629		9606	Reactome		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-74872		9606	Reactome		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5419165		9606	Reactome		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5362721		9606	Reactome		C
UniProtKB	Q8TC12	RDH11	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TC24	SEC61A2	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TC24	SEC61A2	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TCD1	C18orf32	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:29275994		9606	UniProt		C
UniProtKB	Q8TCD1	C18orf32	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCD1	C18orf32	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BGD5	9606	UniProt		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGD5|ensembl:ENSMUSP00000069539	9606	Ensembl		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGD5|ensembl:ENSMUSP00000069539	9606	Ensembl		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1LN46|ensembl:ENSRNOP00000032802	9606	Ensembl		C
UniProtKB	Q8TCG5	CPT1C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TCJ2	STT3B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCJ2	STT3B	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TCJ2	STT3B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TCJ2	STT3B	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TCQ1	MARCHF1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6NZQ8	9606	UniProt		C
UniProtKB	Q8TCS8	PNPT1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V6G7|ensembl:ENSRNOP00000004919	9606	Ensembl		C
UniProtKB	Q8TCT6	SPPL3	located_in	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT6	SPPL3	located_in	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT6	SPPL3	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000314	IDA	PMID:15998642		9606	UniProt		C
UniProtKB	Q8TCT6	SPPL3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCT6	SPPL3	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TCT7	SPPL2B	located_in	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT7	SPPL2B	located_in	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT8	SPPL2A	located_in	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT8	SPPL2A	located_in	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000305	IC	PMID:25239945	GO:1904211	9606	ParkinsonsUK-UCL		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:15385547		9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000314	IDA	PMID:15998642		9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005791	rough endoplasmic reticulum	ECO:0000314	IDA	PMID:16829952		9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9708457		9606	Reactome		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8V0|ensembl:ENSMUSP00000086460	9606	Ensembl		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D8V0|ensembl:ENSMUSP00000086460	9606	Ensembl		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TCT9	HM13	located_in	GO:0005783	endoplasmic reticulum	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D8V0-1	9606	UniProt		C
UniProtKB	Q8TCU5	GRIN3A	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-9609743		9606	Reactome		C
UniProtKB	Q8TCY5	MRAP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TCY5	MRAP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:19329486		9606	BHF-UCL		C
UniProtKB	Q8TCY5	MRAP	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TCY5	MRAP	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TD06	AGR3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TD06	AGR3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TD06	AGR3	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TD43	TRPM4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:19945433		9606	UniProt		C
UniProtKB	Q8TD43	TRPM4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TD43	TRPM4	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0095	9606	UniProt		C
UniProtKB	Q8TD77	TAP1	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013306	9606	InterPro		C
UniProtKB	Q8TDN7	ACER1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TDN7	ACER1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-428231		9606	Reactome		C
UniProtKB	Q8TDN7	ACER1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:17713573		9606	BHF-UCL		C
UniProtKB	Q8TDN7	ACER1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TDW0	LRRC8C	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TDW0	LRRC8C	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TDY2	RB1CC1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5679239		9606	Reactome		C
UniProtKB	Q8TDY2	RB1CC1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-5679205		9606	Reactome		C
UniProtKB	Q8TDY2	RB1CC1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000304	TAS	Reactome:R-HSA-1632857		9606	Reactome		C
UniProtKB	Q8TEB7	RNF128	located_in	GO:0005783	endoplasmic reticulum	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D304|ensembl:ENSMUSP00000108649	9606	Ensembl		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:22795130		9606	ParkinsonsUK-UCL		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BHC7	9606	UniProt		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BHC7	9606	UniProt		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0044322	endoplasmic reticulum quality control compartment	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BHC7	9606	UniProt		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	9606	UniProt		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHC7|ensembl:ENSMUSP00000137770	9606	Ensembl		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHC7|ensembl:ENSMUSP00000137770	9606	Ensembl		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0044322	endoplasmic reticulum quality control compartment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BHC7|ensembl:ENSMUSP00000137770	9606	Ensembl		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005789	endoplasmic reticulum membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0097	9606	UniProt		C
UniProtKB	Q8TEB9	RHBDD1	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TED0	UTP15	located_in	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	Q8TED1	GPX8	located_in	GO:0005788	endoplasmic reticulum lumen	ECO:0000304	TAS	Reactome:R-HSA-3341296		9606	Reactome		C
UniProtKB	Q8TED4	SLC37A2	located_in	GO:0030176	integral component of endoplasmic reticulum membrane	ECO:0000314	IDA	PMID:21949678		9606	UniProt		C
